Airline_Code,Airline_ID,Airline_Name_x,Destination_Airport,Destination_Airport_ID,Source_Airport,Source_Airport_ID,Airport_start,City_start,Continent_start,Country_start,Latitude_start,Longitude_start,Airports_ID_start,Airport_end,City_end,Continent_end,Country_end,Latitude_end,Longitude_end,Airports_ID_end,Airline_Name_y,IATA,Airline_HQ,Active,Distance(km)
9K,1629,,LEB,5749,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Lebanon,Lebanon,North America,United States,43.628056,-72.30583299999999,3021,Cape Air,9K,United States,Y,175.88
9K,1629,,PVC,6456,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Provincetown,Provincetown,North America,United States,42.071944,-70.22166700000001,3182,Cape Air,9K,United States,Y,72.43
9K,1629,,RKD,4026,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Rockland,Rockland,North America,United States,44.059166999999995,-69.098056,3197,Cape Air,9K,United States,Y,243.8
9K,1629,,RUT,5767,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Rutland,Rutland,North America,United States,43.529444,-72.94833299999999,3207,Cape Air,9K,United States,Y,204.64
9K,1629,,SLK,5770,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Saranac Lake,Saranac Lake,North America,United States,44.382778,-74.20666700000001,3245,Cape Air,9K,United States,Y,342.84
B6,3029,,DTW,3645,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Detroit Wayne County,Detroit,North America,United States,42.218610999999996,-83.348611,2809,JetBlue Airways,B6,United States,Y,1017.2
B6,3029,,LAS,3877,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Las Vegas Mccarran,Las Vegas,North America,United States,36.080056,-115.15225,3013,JetBlue Airways,B6,United States,Y,3831.57
B6,3029,,DEN,3751,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Denver International,Denver,North America,United States,39.862317,-104.675331,2795,JetBlue Airways,B6,United States,Y,2823.02
B6,3029,,SFO,3469,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,San Francisco International,San Francisco,North America,United States,37.618972,-122.374889,3229,JetBlue Airways,B6,United States,Y,4351.83
B6,3029,,HOU,3566,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Houston Hobby,Houston,North America,United States,29.645,-95.278611,2908,JetBlue Airways,B6,United States,Y,2589.45
B6,3029,,IAD,3714,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Washington Dulles,Washington,North America,United States,38.95,-77.45,3323,JetBlue Airways,B6,United States,Y,663.66
B6,3029,,FLL,3533,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Fort Lauderdale International,Miami,North America,United States,26.074167000000003,-80.151667,3058,JetBlue Airways,B6,United States,Y,1991.0
B6,3029,,MCO,3878,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Orlando International,Orlando,North America,United States,28.432166,-81.324921,3128,JetBlue Airways,B6,United States,Y,1804.65
B6,3029,,RSW,3793,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Fort Myers Southwest Florida Reg,Fort Myers,North America,United States,26.536167,-81.755167,2854,JetBlue Airways,B6,United States,Y,2010.77
B6,3029,,TPA,3646,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Tampa International,Tampa,North America,United States,27.973056,-82.535278,3290,JetBlue Airways,B6,United States,Y,1907.11
B6,3029,,EWR,3494,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,New York Newark,New York,North America,United States,40.695833,-74.171667,3108,JetBlue Airways,B6,United States,Y,322.76
B6,3029,,BWI,3849,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Baltimore Washington International,Washington,North America,United States,39.175556,-76.671389,3321,JetBlue Airways,B6,United States,Y,594.99
B6,3029,,CHS,3806,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Charleston,Charleston,North America,United States,32.899167,-80.038889,2752,JetBlue Airways,B6,United States,Y,1317.23
B6,3029,,JAX,3712,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Jacksonville International,Jacksonville,North America,United States,30.4925,-81.689722,2949,JetBlue Airways,B6,United States,Y,1626.06
B6,3029,,MSY,3861,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,New Orleans Louis Armstrong,New Orleans,North America,United States,29.991111,-90.251389,3089,JetBlue Airways,B6,United States,Y,2200.6
B6,3029,,PBI,3722,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,West Palm Beach International,West Palm Beach,North America,United States,26.682221999999996,-80.094167,3136,JetBlue Airways,B6,United States,Y,1926.68
B6,3029,,RDU,3626,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Raleigh / Durham,Durham,North America,United States,35.875278,-78.781944,3192,JetBlue Airways,B6,United States,Y,984.71
B6,3029,,SAV,3613,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Savannah / Hilton Head,Savannah,North America,United States,32.127221999999996,-81.199444,3215,JetBlue Airways,B6,United States,Y,1449.93
B6,3029,,SJC,3748,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,San Jose International,San Jose,North America,United States,37.363946999999996,-121.92893799999999,3241,JetBlue Airways,B6,United States,Y,4327.07
B6,3029,,LGB,3582,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Long Beach Municipal,Long Beach,North America,United States,33.8175,-118.15111100000001,3024,JetBlue Airways,B6,United States,Y,4187.41
,459,Cape Air,LEB,65538,BOS,42995,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Lebanon,Lebanon,North America,United States,43.628056,-72.30583299999999,3021,Air Taxi & Cargo,,Sudan,N,175.88
WN,4547,,MCI,3458,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Kansas City International,Kansas City,North America,United States,39.292778000000006,-94.726667,3062,Southwest Airlines,WN,United States,Y,2022.99
WN,4547,,STL,3678,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,St Louis,St Louis,North America,United States,38.7472,-90.3644,3262,Southwest Airlines,WN,United States,Y,1684.09
FL,1316,,MDW,3747,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Chicago Midway,Chicago,North America,United States,41.785,-87.751944,2748,AirTran Airways,FL,United States,Y,1385.1
FL,1316,,CAK,4112,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Akron / Canton Regional,Akron,North America,United States,40.913889000000005,-81.44166700000001,2665,AirTran Airways,FL,United States,Y,883.74
AS,439,,ISP,3857,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Islip,Islip,North America,United States,40.795278,-73.100278,2943,Alaska Airlines,AS,ALASKA,Y,246.8
AS,439,,PBG,3771,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Plattsburgh AFB,Plattsburgh,North America,United States,44.650833,-73.468056,3163,Alaska Airlines,AS,ALASKA,Y,322.7
AS,439,,PQI,3528,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Presque Isle,Presque Isle,North America,United States,46.685,-68.0475,3168,Alaska Airlines,AS,ALASKA,Y,534.44
UA,5209,,IAH,3550,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Houston George Bush Intercntl.,Houston,North America,United States,29.983333000000002,-95.34,2909,United Airlines,UA,United States,Y,2570.29
UA,5209,,CLE,3486,BOS,3448,Boston Logan International,Boston,North America,United States,42.365,-71.005278,2717,Cleveland Hopkins International,Cleveland,North America,United States,41.411944,-81.848056,2762,United Airlines,UA,United States,Y,905.47
