Airline_Code,Airline_ID,Source_Airport,Source_Airport_ID,Destination_Airport,Destination_Airport_ID,Codeshare,Stops,Equipment
9C,15999,CKG,3393,SJW,6347,,0,320
9C,15999,CNX,3931,PVG,3406,,0,320
9C,15999,CSX,3371,SHA,3391,,0,320
9C,15999,CTU,3395,SHA,3391,,0,320
9C,15999,DLC,3404,PVG,3406,,0,320
9C,15999,DLC,3404,SJW,6347,,0,320
9C,15999,DYG,6353,PVG,3406,,0,320
9C,15999,HET,6345,SJW,6347,,0,320
9C,15999,HGH,3386,KWL,3372,,0,320
9C,15999,HGH,3386,SHE,4144,,0,320
9C,15999,HGH,3386,SJW,6347,,0,320
9C,15999,HGH,3386,SYX,4030,,0,320
9C,15999,HGH,3386,SZX,3374,,0,320
9C,15999,HIA,7898,HRB,3400,,0,320
9C,15999,HIA,7898,SZX,3374,,0,320
9C,15999,HKG,3077,PVG,3406,,0,320
9C,15999,HKT,3179,PVG,3406,,0,320
9C,15999,HRB,3400,PVG,3406,,0,320
9C,15999,HSG,5996,PVG,3406,,0,320
9C,15999,IBR,2281,PVG,3406,,0,320
9C,15999,JIQ,8781,KMG,3382,,0,320
9C,15999,JIQ,8781,SHA,3391,,0,320
9C,15999,JJN,6386,SHA,3391,,0,320
9C,15999,KHH,2264,PVG,3406,,0,320
9C,15999,KIX,3992,PVG,3406,,0,320
9C,15999,KMG,3382,MIG,6400,,0,320
9C,15999,KMG,3382,SHA,3391,,0,320
9C,15999,KMG,3382,SJW,6347,,0,320
9C,15999,KWE,3394,SHA,3391,,0,320
9C,15999,KWL,3372,PVG,3406,,0,320
9C,15999,LHW,6431,PVG,3406,,0,320
9C,15999,LYA,4148,SHE,4144,,0,320
9C,15999,MFM,3121,PVG,3406,,0,320
9C,15999,MIG,6400,SHA,3391,,0,320
9C,15999,MIG,6400,SHE,4144,,0,320
9C,15999,NKG,3388,SHE,4144,,0,320
9C,15999,NNG,3373,SHA,3391,,0,320
9C,15999,PVG,3406,NNG,3373,,0,320
9C,15999,PVG,3406,REP,3035,,0,320
9C,15999,PVG,3406,SHE,4144,,0,320
9C,15999,PVG,3406,SIN,3316,,0,320
9C,15999,PVG,3406,SYX,4030,,0,320
9C,15999,PVG,3406,TAK,2337,,0,320
9C,15999,PVG,3406,TAO,3390,,0,320
9C,15999,PVG,3406,TPE,2276,,0,320
9C,15999,PVG,3406,XMN,3383,,0,320
9C,15999,PVG,3406,ZHA,6357,,0,320
9C,15999,SHA,3391,LHW,6431,,0,320
9C,15999,SHA,3391,SJW,6347,,0,320
9C,15999,SHA,3391,SWA,4302,,0,320
9C,15999,SHA,3391,SYX,4030,,0,320
9C,15999,SHA,3391,SZX,3374,,0,320
9C,15999,SHA,3391,TAO,3390,,0,320
9C,15999,SHA,3391,URC,3399,,0,320
9C,15999,SHA,3391,XIY,3379,,0,320
9C,15999,SHA,3391,XMN,3383,,0,320
9C,15999,SHA,3391,ZUH,6355,,0,320
9C,15999,SHE,4144,SJW,6347,,0,320
9C,15999,SHE,4144,SZX,3374,,0,320
9C,15999,SHE,4144,XIY,3379,,0,320
9C,15999,SJW,6347,SZX,3374,,0,320
9C,15999,SJW,6347,TPE,2276,,0,320
9C,15999,SJW,6347,XMN,3383,,0,320
9C,15999,ZUH,6355,PVG,3406,,0,320
9E,3976,ATL,3682,AZO,4039,,0,CRJ
9E,3976,ATL,3682,CHA,3578,,0,CRJ
9E,3976,ATL,3682,CID,4043,,0,CRJ
9E,3976,ATL,3682,CRW,4285,,0,CRJ
9E,3976,ATL,3682,CVG,3488,,0,CR9 
9E,3976,ATL,3682,EVV,4018,,0,CRJ
9E,3976,ATL,3682,FWA,4041,,0,CRJ
9E,3976,ATL,3682,GSO,4008,,0,CR9
9E,3976,ATL,3682,GSP,4034,,0,CRJ
9E,3976,ATL,3682,LAN,3544,,0,CRJ
9E,3976,ATL,3682,LEX,4017,,0,CRJ
9E,3976,ATL,3682,MBS,4128,,0,CRJ
9E,3976,ATL,3682,MSP,3858,,0,
9E,3976,ATL,3682,ROA,4016,,0,CRJ
9E,3976,ATL,3682,SYR,3745,,0,CR9
9E,3976,ATL,3682,TYS,3676,,0,CRJ CR9
9E,3976,ATL,3682,XNA,4356,,0,CRJ
9E,3976,DTW,3645,MSY,3861,,0,CR9
9E,3976,GFK,3442,TVF,7018,,0,
9E,3976,JFK,3797,MSY,3861,,0,CR9
9E,3976,LGA,3697,MSY,3861,,0,CR9
9E,3976,MDT,3542,ATL,3682,,0,CRJ
9E,3976,MEM,3473,MSY,3861,,0,CRJ
9E,3976,MSP,3858,MSY,3861,,0,CR9
9K,1629,ACK,3517,BOS,3448,,0,CNA
9K,1629,ACK,3517,EWB,5737,,0,CNA
9K,1629,ACK,3517,HYA,4278,Y,0,CNA
9K,1629,ACK,3517,MVY,4265,,0,CNA
9K,1629,ALB,3864,BOS,3448,,0,CNA
9K,1629,ALB,3864,MSS,3546,,0,CNA
9K,1629,ALB,3864,OGS,3724,,0,CNA
9K,1629,AUG,3701,BOS,3448,,0,CNA
9K,1629,AXA,2900,SJU,2890,,0,CNA
9K,1629,BHB,4025,BOS,3448,,0,CNA
9K,1629,BIL,4021,GDV,7070,,0,CNA
9K,1629,BIL,4021,GGW,5739,,0,CNA
9K,1629,BIL,4021,HVR,3604,,0,CNA
9K,1629,BIL,4021,OLF,7071,,0,CNA
9K,1629,BIL,4021,SDY,7065,,0,CNA
9K,1629,BOS,3448,HYA,4278,,0,CNA
9K,1629,BOS,3448,LEB,5749,,0,CNA
9K,1629,BOS,3448,MVY,4265,,0,CNA
9K,1629,BOS,3448,PVC,6456,,0,CNA
9K,1629,BOS,3448,RKD,4026,,0,CNA
9K,1629,BOS,3448,RUT,5767,,0,CNA
9K,1629,BOS,3448,SLK,5770,,0,CNA
9K,1629,CGI,5728,STL,3678,,0,CNA
9K,1629,CPX,6814,SJU,2890,,0,BNI
9K,1629,EIS,2903,SJU,2890,,0,CNA
9K,1629,EIS,2903,STT,2883,,0,CNA
9K,1629,EWB,5737,HPN,3589,,0,CNA
9K,1629,EWB,5737,MVY,4265,,0,CNA
9K,1629,HPN,3589,HYA,4278,,0,CNA
9K,1629,HPN,3589,LEB,5749,,0,CNA
9K,1629,HPN,3589,MVY,4265,,0,CNA
9K,1629,IRK,5744,STL,3678,,0,CNA
9K,1629,MAZ,2888,SJU,2890,,0,CNA
9K,1629,MWA,6825,STL,3678,,0,CNA
9K,1629,NEV,6079,SJU,2890,,0,CNA
9K,1629,OWB,5758,STL,3678,,0,CNA
9K,1629,SJU,2890,STT,2883,,0,CNA
9K,1629,SJU,2890,STX,2884,,0,CNA
9K,1629,SJU,2890,VIJ,6080,,0,BNI
9K,1629,SJU,2890,VQS,6788,,0,CNA
9K,1629,STL,3678,TBN,3665,,0,CNA
9K,1629,STL,3678,UIN,5774,,0,CNA
9K,1629,STT,2883,STX,2884,,0,CNA
9K,1629,STX,2884,VQS,6788,,0,CNA
9Q,3835,GDT,5807,PLS,1754,,0,CNT
9Q,3835,GDT,5807,SLX,5809,,0,CNT
9R,4691,ACR,6740,LCR,7356,,0,BE1
9R,4691,ACR,6740,SVI,2750,,0,BE1
9R,4691,ADZ,2749,PVA,2743,,0,L4T
9R,4691,APO,5476,BOG,2709,,0,ER4
9R,4691,APO,5476,EOH,2729,,0,AT7
9R,4691,AUC,2752,BOG,2709,,0,E70
9R,4691,BOG,2709,BUN,2712,,0,AT5
9R,4691,BOG,2709,CZU,2717,,0,AT7
9R,4691,BOG,2709,EOH,2729,,0,ER4 AT5 AT7
9R,4691,BOG,2709,FLA,2719,,0,AT5
9R,4691,BOG,2709,IPI,2725,,0,BE1
9R,4691,BOG,2709,MVP,2732,,0,E70
9R,4691,BOG,2709,PCR,2738,,0,E70
9R,4691,BOG,2709,PDA,6054,,0,E70
9R,4691,BOG,2709,PSO,2742,,0,E70
9R,4691,BOG,2709,PUU,2706,,0,AT5
9R,4691,BOG,2709,RVE,7355,,0,AT5
9R,4691,BOG,2709,SJE,2747,,0,AT5
9R,4691,BOG,2709,SVI,2750,,0,BE1
9R,4691,BOG,2709,TME,2751,,0,AT5
9R,4691,BOG,2709,UIB,2753,,0,AT5
9R,4691,BOG,2709,VGZ,7359,,0,AT5
9R,4691,BOG,2709,VVC,2756,,0,AT7 BE1
9R,4691,BSC,2711,EOH,2729,,0,AT5
9R,4691,CLO,2715,GPI,2722,,0,AT5
9R,4691,CLO,2715,PUU,2706,,0,AT5
9R,4691,CLO,2715,UIB,2753,,0,AT5
9R,4691,EOH,2729,NQU,6053,,0,L4T
9R,4691,EOH,2729,UIB,2753,,0,AT5
9R,4691,LCR,7356,LET,2728,,0,BE1
9R,4691,LET,2728,LPD,6052,,0,BE1
9R,4691,LET,2728,TCD,5477,,0,BE1
9R,4691,LMC,7358,VVC,2756,,0,BE1
9R,4691,LQM,6051,PUU,2706,,0,AT5
9R,4691,MVP,2732,VVC,2756,,0,AT7
9R,4691,PCR,2738,VVC,2756,,0,E70
9R,4691,PDA,6054,VVC,2756,,0,E70
9R,4691,RVE,7355,TME,2751,,0,AT5
9U,1073,AER,2965,KIV,1735,,0,EM2
9U,1073,ATH,3941,KIV,1735,,0,E90
9U,1073,BLQ,1538,KIV,1735,,0,E90
9U,1073,BVA,1367,KIV,1735,,0,E90
9U,1073,DME,4029,KIV,1735,,0,320 E90
9U,1073,DUB,599,KIV,1735,,0,E90
9U,1073,FCO,1555,KIV,1735,,0,E90
9U,1073,FRA,340,KIV,1735,,0,E90
9U,1073,IST,1701,KIV,1735,,0,320 E90
9U,1073,KBP,2939,KIV,1735,,0,EM2
9U,1073,KIV,1735,LCA,1197,,0,E90
9U,1073,KIV,1735,LED,2948,,0,E90
9U,1073,KIV,1735,LIS,1638,,0,E90
9U,1073,KIV,1735,MXP,1524,,0,E90
9U,1073,KIV,1735,OTP,1657,,0,EM2
9U,1073,KIV,1735,SGC,2974,,0,E90
9U,1073,KIV,1735,STN,548,,0,E90 320
9U,1073,KIV,1735,VCE,1551,,0,E90
9U,1073,KIV,1735,VRN,1550,,0,E90
9W,3000,AJL,3039,CCU,3043,Y,0,AT7
9W,3000,AJL,3039,GAU,6173,Y,0,AT7
9W,3000,AMD,2994,AUH,2179,,0,320
9W,3000,ATQ,3081,DEL,3093,,0,738
9W,3000,AUH,2179,BLR,3131,,0,73H 320
9W,3000,AUH,2179,BOM,2997,,0,73H 320
9W,3000,AUH,2179,CCJ,3137,,0,320
9W,3000,AUH,2179,COK,3136,,0,73H
9W,3000,AUH,2179,DEL,3093,,0,73H 320
9W,3000,AUH,2179,DMM,2064,,0,73H
9W,3000,AUH,2179,HYD,3141,,0,73H
9W,3000,AUH,2179,KWI,2176,,0,73H
9W,3000,AUH,2179,MAA,3144,,0,73H
9W,3000,AUH,2179,TRV,3153,Y,0,320
9W,3000,BAH,2057,BOM,2997,,0,73H
9W,3000,BHJ,2999,BOM,2997,,0,73H
9W,3000,BHO,3002,BOM,2997,Y,0,73G 738
9W,3000,BHO,3002,DEL,3093,Y,0,AT7
9W,3000,BHU,3003,BOM,2997,Y,0,73G
9W,3000,BKK,3885,BOM,2997,,0,739 73H
9W,3000,BLR,3131,CJB,3135,Y,0,AT7
9W,3000,BLR,3131,IDR,3008,Y,0,738
9W,3000,BLR,3131,IXE,3143,Y,0,AT7 738
9W,3000,BLR,3131,KUL,3304,Y,0,738
9W,3000,BOM,2997,BRU,302,,0,332 333
9W,3000,BOM,2997,CCJ,3137,Y,0,738
9W,3000,BOM,2997,CMB,3024,,0,73H
9W,3000,BOM,2997,DAC,3076,,0,739 73H
9W,3000,BOM,2997,DIU,5711,Y,0,AT7
9W,3000,BOM,2997,DMM,2064,,0,73H
9W,3000,BOM,2997,DOH,2241,,0,73H
9W,3000,BOM,2997,HKG,3077,,0,77W
9W,3000,BOM,2997,IXE,3143,,0,73H
9W,3000,BOM,2997,IXU,2996,,0,738
9W,3000,BOM,2997,JDH,3097,,0,73H
9W,3000,BOM,2997,JED,2072,,0,739
9W,3000,BOM,2997,JNB,813,,0,332
9W,3000,BOM,2997,KTM,3125,,0,73H 739
9W,3000,BOM,2997,KUL,3304,Y,0,772
9W,3000,BOM,2997,KWI,2176,,0,73H
9W,3000,BOM,2997,LHR,507,,0,77W
9W,3000,BOM,2997,NBO,4059,Y,0,772
9W,3000,BOM,2997,NRT,2279,Y,0,737
9W,3000,BOM,2997,PNQ,3017,,0,738
9W,3000,BOM,2997,RAJ,3019,Y,0,73G
9W,3000,BOM,2997,RPR,3020,Y,0,738
9W,3000,BOM,2997,RUH,2082,,0,739 73H
9W,3000,BOM,2997,SIN,3316,,0,73H
9W,3000,BOM,2997,UDR,3023,Y,0,73H 73G
9W,3000,BOM,2997,VTZ,3066,,0,738
9W,3000,BRU,302,DEL,3093,,0,333
9W,3000,BRU,302,EWR,3494,,0,333
9W,3000,BRU,302,YYZ,193,,0,332 333
9W,3000,CCU,3043,IXS,3055,Y,0,AT7
9W,3000,CCU,3043,IXZ,3146,Y,0,738
9W,3000,CCU,3043,VNS,3084,Y,0,AT7
9W,3000,CCU,3043,VTZ,3066,Y,0,73G
9W,3000,COK,3136,DMM,2064,,0,73H
9W,3000,COK,3136,DOH,2241,,0,73H
9W,3000,COK,3136,MCT,2194,,0,73H
9W,3000,COK,3136,SHJ,2191,,0,73H
9W,3000,DAC,3076,DEL,3093,,0,738
9W,3000,DED,3092,DEL,3093,,0,738
9W,3000,DEL,3093,DMM,2064,,0,73H
9W,3000,DEL,3093,DOH,2241,,0,73H
9W,3000,DEL,3093,GOP,6741,Y,0,AT7
9W,3000,DEL,3093,HKG,3077,,0,332 77W
9W,3000,DEL,3093,IXC,3089,Y,0,738 AT7
9W,3000,DEL,3093,IXL,3104,Y,0,73W
9W,3000,DEL,3093,JAI,3098,,0,73H
9W,3000,DEL,3093,JDH,3097,Y,0,AT7
9W,3000,DEL,3093,KUL,3304,Y,0,333 738
9W,3000,DEL,3093,LHR,507,,0,77W
9W,3000,DEL,3093,SIN,3316,,0,73H
9W,3000,DEL,3093,UDR,3023,Y,0,AT7
9W,3000,DIU,5711,PBD,3018,Y,0,AT7
9W,3000,DMM,2064,TRV,3153,,0,73H
9W,3000,DXB,2188,IXE,3143,,0,73H
9W,3000,GAU,6173,IXS,3055,Y,0,AT7
9W,3000,GOI,3007,MAA,3144,,0,738
9W,3000,HYD,3141,KUL,3304,Y,0,738
9W,3000,HYD,3141,RJA,3148,Y,0,AT7
9W,3000,IDR,3008,PNQ,3017,Y,0,AT7
9W,3000,IXM,3142,MAA,3144,Y,0,AT7
9W,3000,IXZ,3146,MAA,3144,,0,73H
9W,3000,KUL,3304,MAA,3144,Y,0,738
9W,3000,MAA,3144,TRZ,3152,Y,0,AT7
9W,3000,MCT,2194,TRV,3153,,0,73H
9W,3000,PBD,3018,BOM,2997,Y,0,AT7
9W,3000,RPR,3020,BHO,3002,Y,0,738
A2,1780,ATH,3941,JSH,1480,,0,143
A2,1780,CFU,1460,SKG,1486,,0,143
A2,1780,JKH,1450,SKG,1486,,0,143
A2,1780,KLX,1456,SKG,1486,,0,143
A2,1780,SKG,1486,SMI,1476,,0,143
A3,96,AOK,1459,ATH,3941,,0,DH4
A3,96,AOK,1459,KSJ,1461,,0,DH8
A3,96,AOK,1459,RHO,1472,,0,DH8
A3,96,ARN,737,KLX,1456,,0,319
A3,96,ARN,737,SKG,1486,Y,0,736
A3,96,ATH,3941,AUH,2179,,0,321 320
A3,96,ATH,3941,AXD,1446,,0,320 DH4 321
A3,96,ATH,3941,BCN,1218,,0,320 321
A3,96,ATH,3941,BEG,1739,,0,DH4
A3,96,ATH,3941,BRU,302,,0,321 320
A3,96,ATH,3941,BUD,1489,,0,320
A3,96,ATH,3941,CAI,1128,,0,738
A3,96,ATH,3941,CDG,1382,,0,321 320
A3,96,ATH,3941,CFU,1460,,0,DH4 320
A3,96,ATH,3941,CHQ,1474,,0,320 DH4
A3,96,ATH,3941,DME,4029,,0,320 321
A3,96,ATH,3941,DUS,345,,0,320
A3,96,ATH,3941,EFL,1455,,0,DH4
A3,96,ATH,3941,FCO,1555,,0,320
A3,96,ATH,3941,FRA,340,,0,321
A3,96,ATH,3941,GVA,1665,,0,320
A3,96,ATH,3941,HBE,3410,,0,E70
A3,96,ATH,3941,HER,1452,,0,321 DH4 320
A3,96,ATH,3941,IEV,2944,,0,320
A3,96,ATH,3941,IOA,1451,,0,DH4
A3,96,ATH,3941,IST,1701,,0,320
A3,96,ATH,3941,JIK,4191,,0,DH4
A3,96,ATH,3941,JKH,1450,,0,DH4 319
A3,96,ATH,3941,JKL,4192,,0,DH8
A3,96,ATH,3941,JMK,1468,,0,320 DH4
A3,96,ATH,3941,JNX,4194,,0,DH8
A3,96,ATH,3941,JSI,1475,,0,DH4
A3,96,ATH,3941,JSY,5787,,0,DH8
A3,96,ATH,3941,JTR,1479,,0,321 320 DH4 319
A3,96,ATH,3941,JTY,4190,,0,DH8
A3,96,ATH,3941,KGS,1458,,0,320 DH4
A3,96,ATH,3941,KIT,1454,,0,DH4
A3,96,ATH,3941,KVA,1462,,0,DH4
A3,96,ATH,3941,LCA,1197,,0,320
A3,96,ATH,3941,LED,2948,,0,320
A3,96,ATH,3941,LHR,507,,0,321 320
A3,96,ATH,3941,LRS,1464,,0,DH8
A3,96,ATH,3941,LXS,1465,,0,DH4
A3,96,ATH,3941,LYS,1335,,0,320
A3,96,ATH,3941,MAD,1229,,0,320
A3,96,ATH,3941,MAN,478,,0,320
A3,96,ATH,3941,MJT,1469,,0,320 DH4
A3,96,ATH,3941,MLO,4193,,0,DH8
A3,96,ATH,3941,MRS,1353,,0,320
A3,96,ATH,3941,MUC,346,,0,320
A3,96,ATH,3941,MXP,1524,,0,320
A3,96,ATH,3941,NTE,1418,,0,320
A3,96,ATH,3941,OSL,644,Y,0,73W 73G
A3,96,ATH,3941,OTP,1657,,0,320 DH4
A3,96,ATH,3941,PAS,4195,,0,DH8
A3,96,ATH,3941,PHL,3752,Y,0,332
A3,96,ATH,3941,PRG,1587,,0,320
A3,96,ATH,3941,RHO,1472,,0,320 DH4
A3,96,ATH,3941,SKG,1486,,0,320 321 DH4
A3,96,ATH,3941,SKU,1482,,0,DH4
A3,96,ATH,3941,SMI,1476,,0,DH4
A3,96,ATH,3941,SOF,1194,,0,DH4
A3,96,ATH,3941,TBS,3973,,0,320
A3,96,ATH,3941,TIA,1190,,0,DH4
A3,96,ATH,3941,TLV,1590,,0,320
A3,96,ATH,3941,TXL,351,,0,320
A3,96,ATH,3941,VIE,1613,,0,320
A3,96,ATH,3941,WAW,679,,0,320
A3,96,ATH,3941,ZTH,1488,,0,DH4
A3,96,BOD,1264,HER,1452,,0,320
A3,96,BRU,302,HER,1452,,0,320
A3,96,CDG,1382,HER,1452,,0,320
A3,96,CDG,1382,RHO,1472,,0,320
A3,96,CDG,1382,SKG,1486,,0,320
A3,96,CFU,1460,DME,4029,,0,320
A3,96,CHQ,1474,SKG,1486,,0,320
A3,96,CPH,609,SKG,1486,Y,0,320
A3,96,DME,4029,HER,1452,,0,320
A3,96,DME,4029,KGS,1458,,0,320
A3,96,DME,4029,RHO,1472,,0,320
A3,96,DME,4029,SKG,1486,,0,320
A3,96,DUS,345,KLX,1456,,0,319
A3,96,FRA,340,HER,1452,,0,320
A3,96,FRA,340,SKG,1486,,0,321
A3,96,GVA,1665,OPO,1636,Y,0,320 319
A3,96,HER,1452,LED,2948,,0,320
A3,96,HER,1452,MRS,1353,,0,320
A3,96,HER,1452,MUC,346,,0,320
A3,96,HER,1452,RHO,1472,,0,320
A3,96,HER,1452,SKG,1486,,0,320
A3,96,HER,1452,TLV,1590,,0,320
A3,96,HER,1452,VIE,1613,,0,320
A3,96,JKL,4192,KGS,1458,,0,DH8
A3,96,JKL,4192,LRS,1464,,0,DH8
A3,96,JSH,1480,KSJ,1461,,0,DH8
A3,96,JTY,4190,LRS,1464,,0,DH8
A3,96,KGS,1458,RHO,1472,,0,DH8
A3,96,KLX,1456,MUC,346,,0,319
A3,96,KZS,4196,RHO,1472,,0,DH8
A3,96,LCA,1197,SKG,1486,,0,320
A3,96,LED,2948,RHO,1472,,0,320
A3,96,LED,2948,SKG,1486,,0,320
A3,96,MJT,1469,SKG,1486,,0,320
A3,96,MUC,346,SKG,1486,,0,320
A3,96,NUE,347,SKG,1486,,0,320
A3,96,RHO,1472,SKG,1486,,0,320
A3,96,ZRH,1678,LIS,1638,,0,320
A4,4550,BYC,2772,SRZ,4247,,0,SWM
A4,4550,BYC,2772,TJA,2768,,0,SWM
A4,4550,CBB,2759,TDD,2769,,0,SWM
A4,4550,CIJ,2761,TDD,2769,,0,SWM
A4,4550,GYA,6056,TDD,2769,,0,SWM
A4,4550,LPB,2762,POI,2764,,0,SWM
A4,4550,LPB,2762,SRZ,4247,,0,SWM
A4,4550,LPB,2762,TDD,2769,,0,SWM
A4,4550,RIB,6058,TDD,2769,,0,SWM
A4,4550,SRZ,4247,TDD,2769,,0,SWM
A5,1203,AGF,1262,DCM,1285,,0,AT5
A5,1203,AGF,1262,ORY,1386,,0,AT5
A5,1203,AJA,1324,BVE,1278,,0,AT5
A5,1203,AJA,1324,DCM,1285,,0,AT5
A5,1203,AJA,1324,PIS,1268,,0,AT5
A5,1203,AMS,580,CFE,1330,,0,ER4
A5,1203,AMS,580,SXB,1435,,0,ER4 CR7 E70
A5,1203,AUR,1344,ORY,1386,,0,AT5
A5,1203,BES,1403,LYS,1335,,0,CR7 CRK ER4
A5,1203,BES,1403,NCE,1354,,0,CR7
A5,1203,BIA,1321,LIL,1399,,0,E70
A5,1203,BIQ,1280,GVA,1665,,0,CR7
A5,1203,BIQ,1280,LIL,1399,,0,ER4
A5,1203,BIQ,1280,LYS,1335,,0,CR7 ER4
A5,1203,BIQ,1280,NCE,1354,,0,CR7
A5,1203,BLQ,1538,LYS,1335,,0,ER4 AT5
A5,1203,BOD,1264,FCO,1555,,0,E70 E90 CR7
A5,1203,BOD,1264,LIL,1399,,0,E70 CR7 E90
A5,1203,BOD,1264,LYS,1335,,0,E90 E70
A5,1203,BOD,1264,NCE,1354,,0,CR7
A5,1203,BOD,1264,NTE,1418,,0,ER4
A5,1203,BOD,1264,SXB,1435,,0,E70 ER4
A5,1203,BRU,302,LYS,1335,,0,ER4
A5,1203,BRU,302,NTE,1418,,0,ER4
A5,1203,BVE,1278,ORY,1386,,0,AT5
A5,1203,CFE,1330,LYS,1335,,0,ER4
A5,1203,CFE,1330,NCE,1354,,0,ER4
A5,1203,CFR,1412,LYS,1335,,0,CR7
A5,1203,CFR,1412,NCE,1354,,0,CR7
A5,1203,CFR,1412,ORY,1386,,0,BEH
A5,1203,CLY,1322,NTE,1418,,0,E70
A5,1203,DCM,1285,ORY,1386,,0,AT5
A5,1203,DUS,345,NTE,1418,,0,ER4
A5,1203,ETZ,1320,LYS,1335,,0,AT7 ER4 CRJ
A5,1203,ETZ,1320,NCE,1354,,0,ER4 CRJ CR7
A5,1203,FCO,1555,LYS,1335,,0,CRK
A5,1203,FCO,1555,SXB,1435,,0,ER4 CR7
A5,1203,FLR,1563,LYS,1335,,0,AT5
A5,1203,FSC,1323,LIL,1399,,0,CRK
A5,1203,FSC,1323,NTE,1418,,0,CRK
A5,1203,GOT,687,LYS,1335,,0,ER4
A5,1203,LAI,1416,ORY,1386,,0,AT5
A5,1203,LDE,1276,ORY,1386,,0,CR7
A5,1203,LIL,1399,LYS,1335,,0,ER4 CRJ
A5,1203,LIL,1399,MPL,1359,,0,E70
A5,1203,LIL,1399,NTE,1418,,0,ER4
A5,1203,LIL,1399,SXB,1435,,0,CRJ ER4
A5,1203,LIL,1399,TLS,1273,,0,E70
A5,1203,LRH,6493,ORY,1386,,0,BEH
A5,1203,LRH,6493,PIS,1268,,0,AT5
A5,1203,LRT,1409,ORY,1386,,0,CR7
A5,1203,LYS,1335,MLH,1423,,0,AT5
A5,1203,LYS,1335,MPL,1359,,0,AT5
A5,1203,LYS,1335,MRS,1353,,0,AT5 CRJ
A5,1203,LYS,1335,MXP,1524,,0,CRJ ER4
A5,1203,LYS,1335,NTE,1418,,0,CRK E70 ER4
A5,1203,LYS,1335,PIS,1268,,0,AT5
A5,1203,LYS,1335,PRG,1587,,0,E90 CRK
A5,1203,LYS,1335,PUF,1274,,0,AT7 ER4 CRJ CR7
A5,1203,LYS,1335,RNS,1415,,0,CRK CR7
A5,1203,LYS,1335,SXB,1435,,0,CR7 CRK
A5,1203,LYS,1335,VCE,1551,,0,ER4 CRK
A5,1203,MPL,1359,NTE,1418,,0,E70 CRK ER4
A5,1203,MPL,1359,SXB,1435,,0,E70
A5,1203,MRS,1353,SXB,1435,,0,CR7 ER4 E70
A5,1203,MRS,1353,TLS,1273,,0,AT5
A5,1203,MXP,1524,NTE,1418,,0,ER4
A5,1203,NCE,1354,RNS,1415,,0,CRK CR7
A5,1203,NCE,1354,TLS,1273,,0,AT7
A5,1203,NTE,1418,SXB,1435,,0,ER4
A5,1203,NTE,1418,TLS,1273,,0,CR7
A5,1203,ORY,1386,PGF,1356,,0,CRK CR7
A5,1203,ORY,1386,RDZ,1289,,0,AT7
A5,1203,ORY,1386,UIP,1417,,0,CR7
A5,1203,RNS,1415,TLS,1273,,0,CRJ CR7
A8,1392,EBB,1187,PAF,7450,,0,CNA
A9,2538,AMS,580,TBS,3973,,0,735
A9,2538,BUS,3971,DME,4029,,0,CRJ
A9,2538,BUS,3971,TBS,3973,,0,CRJ
A9,2538,CDG,1382,TBS,3973,,0,735
A9,2538,KUT,3972,TBS,3973,,0,CRJ
A9,2538,RIX,3953,TBS,3973,,0,733
A9,2538,TBS,3973,VIE,1613,,0,735
A9,2538,TBS,3973,VKO,2988,,0,737
A9,2538,VKO,2988,KUT,3972,,0,CRJ
AA,24,ABE,4355,CLT,3876,Y,0,CR9 CR7 CRJ
AA,24,ABE,4355,PHL,3752,,0,DH3
AA,24,ABI,3718,DFW,3670,Y,0,ERD ER4 CRJ
AA,24,ABQ,4019,DFW,3670,,0,M83 M80
AA,24,ABQ,4019,LAX,3484,Y,0,CR7 CRJ
AA,24,ABQ,4019,ORD,3830,Y,0,E75
AA,24,ABQ,4019,PHX,3462,Y,0,CRJ CR9
AA,24,ABZ,532,LHR,507,Y,0,321 320 319
AA,24,ACC,248,LHR,507,Y,0,744
AA,24,ACT,3700,DFW,3670,Y,0,ER4 ERD
AA,24,ADL,3341,BNE,3320,Y,0,737
AA,24,ADL,3341,SYD,3361,Y,0,737
AA,24,AEX,3852,DFW,3670,Y,0,ER4 CRJ ERD
AA,24,AGP,1230,LHR,507,Y,0,320
AA,24,AGS,3658,CLT,3876,,0,DH8 CRJ
AA,24,AGS,3658,DCA,3520,Y,0,CRJ
AA,24,AGU,1785,DFW,3670,Y,0,ER4
AA,24,AKL,2006,BNE,3320,Y,0,737
AA,24,AKL,2006,PPT,4075,Y,0,340
AA,24,AKL,2006,SYD,3361,Y,0,737
AA,24,ALB,3864,CLT,3876,,0,319
AA,24,ALB,3864,DCA,3520,Y,0,E75 CRJ E70
AA,24,ALB,3864,PHL,3752,,0,DH3
AA,24,ALO,5718,ORD,3830,Y,0,ERD
AA,24,AMA,3840,DFW,3670,Y,0,ER4 CRJ ERD
AA,24,AMM,2170,JFK,3797,Y,0,340 330
AA,24,AMM,2170,ORD,3830,Y,0,340
AA,24,AMM,2170,YUL,146,Y,0,330
AA,24,AMS,580,LHR,507,Y,0,320 767 321 319
AA,24,AMS,580,PHL,3752,,0,757
AA,24,ANC,3774,LAX,3484,Y,0,737
AA,24,ANC,3774,PHX,3462,,0,319 320
AA,24,ANU,2874,CLT,3876,,0,319
AA,24,ANU,2874,JFK,3797,,0,738
