Airline_ID,Airline_Name,Destination_Airport,Destination_Airport_ID,Source_Airport,Source_Airport_ID
1161,Pegasus Airlines,OTP,73184,BGW,42615
1161,Pegasus Airlines,ARN,40830,BGW,42615
1161,Pegasus Airlines,CPH,45336,BGW,42615
1098,flydubai,DAR,46930,BGW,42615
1161,Pegasus Airlines,TIA,84161,BGW,42615
1618,Qatar Airways,WDH,90840,BGW,42615
1098,flydubai,KRT,63876,BGW,42615
1427,EgyptAir,JNB,61362,BGW,42615
1618,Qatar Airways,CMN,45198,BGW,42615
1098,flydubai,EBB,49266,BGW,42615
1161,Pegasus Airlines,BEG,42503,BGW,42615
1161,Pegasus Airlines,SJJ,81914,BGW,42615
1161,Pegasus Airlines,PRN,75390,BGW,42615
1161,Pegasus Airlines,BUD,43268,BGW,42615
1035,Emirates,ZAG,97607,BGW,42615
1161,Pegasus Airlines,ATH,40920,BGW,42615
1161,Pegasus Airlines,AMS,40595,BGW,42615
1161,Pegasus Airlines,OSL,73132,BGW,42615
1161,Pegasus Airlines,CRL,45436,BGW,42615
1098,flydubai,SOF,82150,BGW,42615
1161,Pegasus Airlines,ZRH,98424,BGW,42615
1161,Pegasus Airlines,HRK,56955,BGW,42615
1161,Pegasus Airlines,ORY,73097,BGW,42615
1161,Pegasus Airlines,STN,82398,BGW,42615
1755,Turkish Airlines,LJU,65797,BGW,42615
1161,Pegasus Airlines,PRG,75383,BGW,42615
1161,Pegasus Airlines,CGN,44910,BGW,42615
1098,flydubai,BTS,43235,BGW,42615
1618,Qatar Airways,PNH,75192,BGW,42615
1098,flydubai,EVN,50238,BGW,42615
1161,Pegasus Airlines,SAW,81495,BGY,42617
1161,Pegasus Airlines,BAH,42312,BGY,42617
1161,Pegasus Airlines,DOH,47592,BGY,42617
1161,Pegasus Airlines,KWI,64105,BGY,42617
1161,Pegasus Airlines,TLV,84326,BGY,42617
1161,Pegasus Airlines,DXB,48018,BGY,42617
1161,Pegasus Airlines,EBL,49276,BGY,42617
1161,Pegasus Airlines,IKA,58913,BGY,42617
1914,Wizz Air,SKP,81968,BGY,42617
1161,Pegasus Airlines,FRU,52357,BGY,42617
981,Condor,SJO,81919,BGY,42617
1161,Pegasus Airlines,TBS,83843,BGY,42617
1914,Wizz Air,KTW,63975,BGY,42617
1161,Pegasus Airlines,ALA,40529,BGY,42617
1914,Wizz Air,TSR,84658,BGY,42617
295,Air Prishtina,PRN,75390,BGY,42617
1914,Wizz Air,DEB,47106,BGY,42617
1914,Wizz Air,KIV,63446,BGY,42617
1914,Wizz Air,SOF,82150,BGY,42617
1914,Wizz Air,PRG,75383,BGY,42617
1571,Ukraine International,KBP,63104,BGY,42617
1914,Wizz Air,VNO,89023,BGY,42617
459,Cape Air,BOS,42995,BHB,42642
854,Avianca,SJO,81919,BHB,42642
1033,Aer Lingus,AMS,40595,BHB,42642
857,Finnair,BKK,42795,BHD,42644
1324,KLM,TPE,84501,BHD,42644
288,Etihad Airways,NBO,70015,BHD,42644
288,Etihad Airways,BAH,42312,BHD,42644
288,Etihad Airways,KUL,64012,BHD,42644
288,Etihad Airways,HKG,56615,BHD,42644
1324,KLM,KGL,63340,BHD,42644
1324,KLM,LAD,65348,BHD,42644
288,Etihad Airways,KWI,64105,BHD,42644
288,Etihad Airways,MCT,67764,BHD,42644
838,Air France,LIM,65741,BHD,42644
105,Thomas Cook Airlines,BOG,42983,BHD,42644
838,Air France,EZE,50421,BHD,42644
1324,KLM,SCL,81580,BHD,42644
105,Thomas Cook Airlines,BDA,42449,BHD,42644
1324,KLM,MEX,67864,BHD,42644
838,Air France,IKA,58913,BHD,42644
288,Etihad Airways,AUH,40968,BHD,42644
105,Thomas Cook Airlines,BOS,42995,BHD,42644
105,Thomas Cook Airlines,SDQ,81633,BHD,42644
1324,KLM,BON,42990,BHD,42644
1324,KLM,AUA,40961,BHD,42644
105,Thomas Cook Airlines,BGI,42601,BHD,42644
1324,KLM,CUR,45586,BHD,42644
838,Air France,HAV,56150,BHD,42644
288,Etihad Airways,MLE,68181,BHD,42644
1324,KLM,ICN,58542,BHD,42644
1713,Singapore Airlines,NRT,70788,BHD,42644
1324,KLM,SJO,81919,BHD,42644
838,Air France,PTY,75497,BHD,42644
1324,KLM,TBS,83843,BHD,42644
1324,KLM,LED,65540,BHD,42644
885,Flybe,LUX,66328,BHD,42644
881,British Airways,TLL,84316,BHD,42644
881,British Airways,OTP,73184,BHD,42644
288,Etihad Airways,DAR,46930,BHD,42644
881,British Airways,TIA,84161,BHD,42644
1324,KLM,LOS,66035,BHD,42644
288,Etihad Airways,JNB,61362,BHD,42644
1324,KLM,BEG,42503,BHD,42644
885,Flybe,MXP,68768,BHD,42644
885,Flybe,DUB,47874,BHD,42644
885,Flybe,AMS,40595,BHD,42644
1324,KLM,RIX,79576,BHD,42644
1324,KLM,KBP,63104,BHD,42644
885,Flybe,TLS,84323,BHD,42644
885,Flybe,LPL,66076,BHD,42644
885,Flybe,PRG,75383,BHD,42644
885,Flybe,HAJ,56138,BHD,42644
288,Etihad Airways,SYD,82628,BHD,42644
105,Thomas Cook Airlines,GCM,53933,BHD,42644
288,Etihad Airways,EBB,49266,BHD,42644
881,British Airways,BZE,43509,BHD,42644
288,Etihad Airways,SGN,81774,BHD,42644
105,Thomas Cook Airlines,SJU,81925,BHD,42644
288,Etihad Airways,KTM,63965,BHD,42644
1324,KLM,VNO,89023,BHD,42644
288,Etihad Airways,ISB,59298,BHD,42644
1713,Singapore Airlines,SIN,81870,BHE,42645
1482,Air New Zealand,PPT,75300,BHE,42645
1482,Air New Zealand,RAR,79186,BHE,42645
1482,Air New Zealand,NOU,70645,BHE,42645
1482,Air New Zealand,WLG,91223,BHE,42645
1482,Air New Zealand,NAN,69966,BHE,42645
1482,Air New Zealand,YVR,96322,BHE,42645
1482,Air New Zealand,HNL,56764,BHE,42645
1482,Air New Zealand,BNE,42933,BHE,42645
929,Air China,PEK,74763,BHE,42645
1718,Saudia,IST,59316,BHH,42648
1718,Saudia,JED,60932,BHH,42648
1718,Saudia,CAI,44617,BHH,42648
1718,Saudia,MCT,67764,BHH,42648
1718,Saudia,DAC,46915,BHH,42648
1718,Saudia,LHE,65685,BHH,42648
850,Aerolineas Argentinas,LIM,65741,BHI,42649
850,Aerolineas Argentinas,BOG,42983,BHI,42649
850,Aerolineas Argentinas,REL,79372,BHI,42649
850,Aerolineas Argentinas,MVD,68660,BHI,42649
1361,LATAM Airlines Group,GRU,54661,BHI,42649
850,Aerolineas Argentinas,CUN,45582,BHI,42649
471,Jet Airways,BKK,42795,BHJ,42650
471,Jet Airways,JED,60932,BHJ,42650
471,Jet Airways,MCT,67764,BHJ,42650
841,Air India,BOM,42989,BHJ,42650
471,Jet Airways,LHR,65698,BHJ,42650
1812,UTair,VKO,88879,BHK,42651
1812,UTair,TXL,84892,BHK,42651
1793,United,BOS,42995,BHM,42653
835,Air Canada,HKG,56615,BHM,42653
941,Copa,LIM,65741,BHM,42653
835,Air Canada,AKL,40492,BHM,42653
881,British Airways,KEF,63238,BHM,42653
1793,United,UIO,86479,BHM,42653
941,Copa,SCL,81580,BHM,42653
941,Copa,GIG,54215,BHM,42653
835,Air Canada,BDA,42449,BHM,42653
1907,WestJet,YYZ,96474,BHM,42653
1902,Southwest Airlines,SJD,81908,BHM,42653
1793,United,MEX,67864,BHM,42653
1464,ANA,SYD,82628,BHM,42653
835,Air Canada,ANU,40645,BHM,42653
1793,United,SJU,81925,BHM,42653
1793,United,GUA,54785,BHM,42653
941,Copa,PAP,74576,BHM,42653
835,Air Canada,POP,75248,BHM,42653
941,Copa,SXM,82589,BHM,42653
835,Air Canada,UVF,87094,BHM,42653
941,Copa,BZE,43509,BHM,42653
1793,United,NAS,69971,BHM,42653
835,Air Canada,AUA,40961,BHM,42653
835,Air Canada,BGI,42601,BHM,42653
941,Copa,HAV,56150,BHM,42653
835,Air Canada,PEK,74763,BHM,42653
1317,Korean Air,ICN,58542,BHM,42653
835,Air Canada,HND,56756,BHM,42653
835,Air Canada,SJO,81919,BHM,42653
1793,United,MBJ,67706,BHM,42653
1902,Southwest Airlines,MBJ,67706,BHM,42653
941,Copa,SAL,81484,BHM,42653
835,Air Canada,PTY,75497,BHM,42653
881,British Airways,HEL,56332,BHM,42653
1793,United,VIE,88773,BHM,42653
1218,Iberia,BCN,42414,BHM,42653
1218,Iberia,LIS,65747,BHM,42653
1859,Virgin Atlantic,LOS,66035,BHM,42653
1218,Iberia,FCO,51631,BHM,42653
881,British Airways,ATH,40920,BHM,42653
881,British Airways,DUB,47874,BHM,42653
881,British Airways,AMS,40595,BHM,42653
1793,United,BRU,43141,BHM,42653
1218,Iberia,GVA,54833,BHM,42653
881,British Airways,CDG,44759,BHM,42653
881,British Airways,TXL,84892,BHM,42653
288,Etihad Airways,SIN,81870,BHM,42653
288,Etihad Airways,BOM,42989,BHM,42653
288,Etihad Airways,MCT,67764,BHM,42653
1317,Korean Air,KTM,63965,BHM,42653
288,Etihad Airways,BKK,42795,BHM,42653
1317,Korean Air,TPE,84501,BHM,42653
1464,ANA,SGN,81774,BHM,42653
881,British Airways,IST,59316,BHM,42653
288,Etihad Airways,JED,60932,BHM,42653
1464,ANA,DPS,47651,BHM,42653
288,Etihad Airways,KUL,64012,BHM,42653
881,British Airways,CAI,44617,BHM,42653
1368,Lufthansa,ADD,40148,BHM,42653
881,British Airways,KWI,64105,BHM,42653
288,Etihad Airways,CMB,45186,BHM,42653
881,British Airways,NBO,70015,BHM,42653
1368,Lufthansa,JRO,61567,BHM,42653
288,Etihad Airways,SEZ,81690,BHM,42653
881,British Airways,WAW,90711,BHM,42653
1368,Lufthansa,TUN,84750,BHM,42653
288,Etihad Airways,ISB,59298,BHM,42653
1218,Iberia,OSL,73132,BHM,42653
1368,Lufthansa,KIV,63446,BHM,42653
881,British Airways,OTP,73184,BHM,42653
1218,Iberia,CMN,45198,BHM,42653
1368,Lufthansa,VNO,89023,BHM,42653
881,British Airways,SPU,82213,BHM,42653
1218,Iberia,MLA,68177,BHM,42653
2044,Regional Express,SYD,82628,BHQ,42657
841,Air India,MCT,67764,BHU,42661
841,Air India,BOM,42989,BHU,42661
1563,PIA,RUH,80136,BHV,42662
1563,PIA,AUH,40968,BHV,42662
841,Air India,BKK,42795,BHX,42664
1755,Turkish Airlines,HAN,56142,BHX,42664
1755,Turkish Airlines,MNL,68284,BHX,42664
2034,Monarch,DLM,47453,BHX,42664
1755,Turkish Airlines,JED,60932,BHX,42664
288,Etihad Airways,BAH,42312,BHX,42664
834,Air Berlin,CGK,44907,BHX,42664
841,Air India,HKG,56615,BHX,42664
1618,Qatar Airways,RGN,79470,BHX,42664
1755,Turkish Airlines,DOH,47592,BHX,42664
881,British Airways,DOH,47592,BHX,42664
838,Air France,FIH,51912,BHX,42664
1755,Turkish Airlines,NSI,70825,BHX,42664
1324,KLM,ROB,79842,BHX,42664
1324,KLM,KGL,63340,BHX,42664
838,Air France,BKO,42799,BHX,42664
838,Air France,NKC,70435,BHX,42664
1324,KLM,FNA,52145,BHX,42664
1618,Qatar Airways,JIB,61122,BHX,42664
105,Thomas Cook Airlines,HRG,56951,BHX,42664
1324,KLM,ABJ,40058,BHX,42664
838,Air France,BZV,43526,BHX,42664
1324,KLM,SSG,82343,BHX,42664
838,Air France,LBV,65414,BHX,42664
105,Thomas Cook Airlines,BJL,42748,BHX,42664
1324,KLM,CKY,45113,BHX,42664
838,Air France,ACC,40099,BHX,42664
7,Vueling Airlines,ORN,73086,BHX,42664
1755,Turkish Airlines,KWI,64105,BHX,42664
1969,Blue Air,TLV,84326,BHX,42664
838,Air France,CAY,44633,BHX,42664
838,Air France,LIM,65741,BHX,42664
1324,KLM,BOG,42983,BHX,42664
1755,Turkish Airlines,EZE,50421,BHX,42664
838,Air France,CCS,44723,BHX,42664
1081,Icelandair,KEF,63238,BHX,42664
1081,Icelandair,UAK,86091,BHX,42664
1324,KLM,PBM,74621,BHX,42664
1324,KLM,GYE,54981,BHX,42664
838,Air France,SCL,81580,BHX,42664
838,Air France,MVD,68660,BHX,42664
1324,KLM,GIG,54215,BHX,42664
1793,United,BDA,42449,BHX,42664
1763,Air Transat,YYZ,96474,BHX,42664
6,Thomson Airways,CUN,45582,BHX,42664
1755,Turkish Airlines,IKA,58913,BHX,42664
1379,Jet2,PFO,74815,BHX,42664
1515,Czech Airlines,DXB,48018,BHX,42664
1035,Emirates,DXB,48018,BHX,42664
7,Vueling Airlines,BEY,42521,BHX,42664
1755,Turkish Airlines,BGW,42615,BHX,42664
1379,Jet2,EWR,50290,BHX,42664
1419,Air Mauritius,MRU,68485,BHX,42664
1793,United,GUA,54785,BHX,42664
838,Air France,PUJ,75530,BHX,42664
1324,KLM,SXM,82589,BHX,42664
1793,United,STT,82404,BHX,42664
819,Aegean Airlines,TGD,84068,BHX,42664
1384,Swiss,SKP,81968,BHX,42664
1793,United,BZE,43509,BHX,42664
1793,United,NAS,69971,BHX,42664
1324,KLM,BON,42990,BHX,42664
1324,KLM,AUA,40961,BHX,42664
1324,KLM,PTP,75488,BHX,42664
838,Air France,CUR,45586,BHX,42664
1047,eurowings,HAV,56150,BHX,42664
841,Air India,PVG,75575,BHX,42664
841,Air India,DEL,47116,BHX,42664
1755,Turkish Airlines,MLE,68181,BHX,42664
1324,KLM,TSE,84645,BHX,42664
1755,Turkish Airlines,GYD,54980,BHX,42664
471,Jet Airways,DAC,46915,BHX,42664
841,Air India,NRT,70788,BHX,42664
841,Air India,KTM,63965,BHX,42664
838,Air France,SJO,81919,BHX,42664
1324,KLM,PTY,75497,BHX,42664
1324,KLM,FDF,51670,BHX,42664
1324,KLM,TBS,83843,BHX,42664
1710,Brussels Airlines,EVN,50238,BHX,42664
1563,PIA,ISB,59298,BHX,42664
288,Etihad Airways,CMB,45186,BHX,42664
1710,Brussels Airlines,DME,47493,BHX,42664
1914,Wizz Air,POZ,75258,BHX,42664
838,Air France,TNR,84418,BHX,42664
7,Vueling Airlines,TUN,84750,BHX,42664
1707,SAS,HEL,56332,BHX,42664
1047,eurowings,VIE,88773,BHX,42664
7,Vueling Airlines,AGP,40304,BHX,42664
885,Flybe,LUX,66328,BHX,42664
1379,Jet2,FAO,51535,BHX,42664
1914,Wizz Air,OTP,73184,BHX,42664
2034,Monarch,ARN,40830,BHX,42664
288,Etihad Airways,DAR,46930,BHX,42664
1755,Turkish Airlines,TIA,84161,BHX,42664
1618,Qatar Airways,WDH,90840,BHX,42664
1755,Turkish Airlines,LOS,66035,BHX,42664
288,Etihad Airways,KRT,63876,BHX,42664
288,Etihad Airways,SEZ,81690,BHX,42664
1218,Iberia,DKR,47410,BHX,42664
1755,Turkish Airlines,JNB,61362,BHX,42664
7,Vueling Airlines,RAK,79179,BHX,42664
6,Thomson Airways,RAK,79179,BHX,42664
1329,Kenya Airways,EBB,49266,BHX,42664
7,Vueling Airlines,BEG,42503,BHX,42664
1368,Lufthansa,SJJ,81914,BHX,42664
2034,Monarch,VCE,88485,BHX,42664
1707,SAS,PRN,75390,BHX,42664
1914,Wizz Air,BUD,43268,BHX,42664
1523,Austrian Airlines,KIV,63446,BHX,42664
2034,Monarch,SPU,82213,BHX,42664
105,Thomas Cook Airlines,MLA,68177,BHX,42664
2034,Monarch,PVK,75579,BHX,42664
1033,Aer Lingus,DUB,47874,BHX,42664
885,Flybe,AMS,40595,BHX,42664
1047,eurowings,OSL,73132,BHX,42664
1324,KLM,RIX,79576,BHX,42664
1710,Brussels Airlines,BRU,43141,BHX,42664
1914,Wizz Air,SOF,82150,BHX,42664
1379,Jet2,GVA,54833,BHX,42664
7,Vueling Airlines,IEV,58646,BHX,42664
885,Flybe,EGC,49507,BHX,42664
1707,SAS,VNO,89023,BHX,42664
885,Flybe,BHD,42644,BHX,42664
1324,KLM,MSQ,68529,BHX,42664
1324,KLM,LJU,65797,BHX,42664
1379,Jet2,PRG,75383,BHX,42664
1047,eurowings,HAM,56141,BHX,42664
1755,Turkish Airlines,ULN,86622,BHX,42664
1618,Qatar Airways,PNH,75192,BHX,42664
1035,Emirates,HRE,56949,BHX,42664
838,Air France,PPT,75300,BHX,42664
6,Thomson Airways,SID,81860,BHX,42664
2034,Monarch,GIB,54210,BHX,42664
929,Air China,ULN,86622,BHY,42665
954,China Southern,BKK,42795,BHY,42665
954,China Southern,SIN,81870,BHY,42665
954,China Southern,TPE,84501,BHY,42665
954,China Southern,HAN,56142,BHY,42665
954,China Southern,KUL,64012,BHY,42665
954,China Southern,CAN,44622,BHY,42665
954,China Southern,SVO,82495,BHY,42665
1429,China Eastern,HKG,56615,BHY,42665
838,Air France,BKK,42795,BIA,42689
838,Air France,SIN,81870,BIA,42689
838,Air France,HAN,56142,BIA,42689
838,Air France,NBO,70015,BIA,42689
838,Air France,IST,59316,BIA,42689
838,Air France,AMM,40589,BIA,42689
838,Air France,HKG,56615,BIA,42689
838,Air France,NSI,70825,BIA,42689
838,Air France,BKO,42799,BIA,42689
838,Air France,JIB,61122,BIA,42689
838,Air France,CAI,44617,BIA,42689
838,Air France,ALG,40535,BIA,42689
1218,Iberia,TLV,84326,BIA,42689
838,Air France,CAY,44633,BIA,42689
838,Air France,LIM,65741,BIA,42689
838,Air France,BOG,42983,BIA,42689
838,Air France,AEP,40208,BIA,42689
7,Vueling Airlines,KEF,63238,BIA,42689
838,Air France,GRU,54661,BIA,42689
1033,Aer Lingus,YYZ,96474,BIA,42689
838,Air France,MEX,67864,BIA,42689
1001,Norwegian,LCA,65441,BIA,42689
7,Vueling Airlines,BEY,42521,BIA,42689
1001,Norwegian,FLL,52060,BIA,42689
838,Air France,PUJ,75530,BIA,42689
838,Air France,TGD,84068,BIA,42689
838,Air France,HAV,56150,BIA,42689
838,Air France,CAN,44622,BIA,42689
838,Air France,TSE,84645,BIA,42689
838,Air France,HND,56756,BIA,42689
7,Vueling Airlines,DME,47493,BIA,42689
1050,easyJet,KRK,63867,BIA,42689
838,Air France,TNR,84418,BIA,42689
1368,Lufthansa,HEL,56332,BIA,42689
1047,eurowings,VIE,88773,BIA,42689
7,Vueling Airlines,BCN,42414,BIA,42689
1050,easyJet,LUX,66328,BIA,42689
7,Vueling Airlines,OPO,72991,BIA,42689
7,Vueling Airlines,TLL,84316,BIA,42689
7,Vueling Airlines,CLJ,45146,BIA,42689
1001,Norwegian,ARN,40830,BIA,42689
1050,easyJet,CPH,45336,BIA,42689
1047,eurowings,TIA,84161,BIA,42689
838,Air France,RUN,80142,BIA,42689
838,Air France,JNB,61362,BIA,42689
7,Vueling Airlines,BEG,42503,BIA,42689
7,Vueling Airlines,CAG,44615,BIA,42689
1047,eurowings,BUD,43268,BIA,42689
7,Vueling Airlines,DBV,46982,BIA,42689
7,Vueling Airlines,MLA,68177,BIA,42689
7,Vueling Airlines,CFU,44869,BIA,42689
7,Vueling Airlines,DUB,47874,BIA,42689
7,Vueling Airlines,AMS,40595,BIA,42689
7,Vueling Airlines,OSL,73132,BIA,42689
838,Air France,RIX,79576,BIA,42689
1947,Air Corsica,CRL,45436,BIA,42689
1001,Norwegian,BOJ,42986,BIA,42689
1050,easyJet,GVA,54833,BIA,42689
838,Air France,KBP,63104,BIA,42689
1831,Volotea,CFR,44866,BIA,42689
838,Air France,VNO,89023,BIA,42689
885,Flybe,BHX,42664,BIA,42689
838,Air France,LJU,65797,BIA,42689
1047,eurowings,PRG,75383,BIA,42689
1047,eurowings,CGN,44910,BIA,42689
1001,Norwegian,SJJ,81914,BIA,42689
1714,Sriwijaya Air,DJJ,47354,BIK,42699
835,Air Canada,GIG,54215,BIL,42700
1793,United,YVR,96322,BIL,42700
851,Alaska Airlines,PVR,75586,BIL,42700
459,Cape Air,GGW,54135,BIL,42700
1793,United,SJU,81925,BIL,42700
835,Air Canada,PUJ,75530,BIL,42700
851,Alaska Airlines,SJO,81919,BIL,42700
835,Air Canada,MBJ,67706,BIL,42700
981,Condor,BIO,42703,BIL,42700
981,Condor,AMS,40595,BIL,42700
981,Condor,ZRH,98424,BIL,42700
981,Condor,CDG,44759,BIL,42700
981,Condor,FRA,52337,BIL,42700
851,Alaska Airlines,HAV,56150,BIL,42700
1368,Lufthansa,TBS,83843,BIL,42700
981,Condor,LIS,65747,BIL,42700
981,Condor,KRK,63867,BIL,42700
981,Condor,BEG,42503,BIL,42700
981,Condor,SVO,82495,BIL,42700
981,Condor,LJU,65797,BIL,42700
981,Condor,KBP,63104,BIL,42700
981,Condor,TLV,84326,BIL,42700
1218,Iberia,SCL,81580,BIO,42703
1760,TAP Portugal,GIG,54215,BIO,42703
7,Vueling Airlines,KRK,63867,BIO,42703
7,Vueling Airlines,TUN,84750,BIO,42703
1047,eurowings,VIE,88773,BIO,42703
1831,Volotea,SVQ,82497,BIO,42703
7,Vueling Airlines,OTP,73184,BIO,42703
7,Vueling Airlines,RAK,79179,BIO,42703
7,Vueling Airlines,BEG,42503,BIO,42703
7,Vueling Airlines,DBV,46982,BIO,42703
7,Vueling Airlines,ATH,40920,BIO,42703
7,Vueling Airlines,DUB,47874,BIO,42703
7,Vueling Airlines,AMS,40595,BIO,42703
1001,Norwegian,OSL,73132,BIO,42703
7,Vueling Airlines,OSL,73132,BIO,42703
1710,Brussels Airlines,BRU,43141,BIO,42703
1001,Norwegian,VNO,89023,BIO,42703
7,Vueling Airlines,LGW,65655,BIO,42703
981,Condor,MGA,67937,BIO,42703
838,Air France,HAN,56142,BIQ,42705
838,Air France,IST,59316,BIQ,42705
1324,KLM,HKG,56615,BIQ,42705
838,Air France,CAI,44617,BIQ,42705
838,Air France,ALG,40535,BIQ,42705
1218,Iberia,EZE,50421,BIQ,42705
838,Air France,CCS,44723,BIQ,42705
1218,Iberia,MVD,68660,BIQ,42705
1218,Iberia,GIG,54215,BIQ,42705
20,Etihad Regional,AUH,40968,BIQ,42705
1218,Iberia,SJU,81925,BIQ,42705
838,Air France,PEK,74763,BIQ,42705
838,Air France,GYD,54980,BIQ,42705
1218,Iberia,SJO,81919,BIQ,42705
838,Air France,EVN,50238,BIQ,42705
1218,Iberia,DME,47493,BIQ,42705
838,Air France,TNR,84418,BIQ,42705
881,British Airways,MAD,67652,BIQ,42705
1218,Iberia,LIS,65747,BIQ,42705
838,Air France,OTP,73184,BIQ,42705
1707,SAS,ARN,40830,BIQ,42705
838,Air France,RUN,80142,BIQ,42705
1218,Iberia,DKR,47410,BIQ,42705
838,Air France,JNB,61362,BIQ,42705
1218,Iberia,TNG,84407,BIQ,42705
838,Air France,BEG,42503,BIQ,42705
1218,Iberia,LIN,65742,BIQ,42705
1050,easyJet,BUD,43268,BIQ,42705
1050,easyJet,DBV,46982,BIQ,42705
1218,Iberia,MLA,68177,BIQ,42705
1218,Iberia,ATH,40920,BIQ,42705
885,Flybe,DUB,47874,BIQ,42705
1218,Iberia,OSL,73132,BIQ,42705
1218,Iberia,RIX,79576,BIQ,42705
1218,Iberia,BRU,43141,BIQ,42705
1050,easyJet,SOF,82150,BIQ,42705
1218,Iberia,GVA,54833,BIQ,42705
838,Air France,KBP,63104,BIQ,42705
1831,Volotea,SXB,82578,BIQ,42705
1707,SAS,VNO,89023,BIQ,42705
1218,Iberia,MAN,67662,BIQ,42705
838,Air France,MSQ,68529,BIQ,42705
838,Air France,LJU,65797,BIQ,42705
1218,Iberia,PRG,75383,BIQ,42705
885,Flybe,GCI,53929,BIQ,42705
41,Yeti Airlines,KTM,63965,BIR,42706
838,Air France,LIM,65741,BIS,42707
1793,United,YYC,96451,BIS,42707
1793,United,CUN,45582,BIS,42707
1065,Frontier Airlines,DEN,47118,BIS,42707
838,Air France,PUJ,75530,BIS,42707
1324,KLM,PVG,75575,BIS,42707
1324,KLM,VCE,88485,BIS,42707
1324,KLM,AMS,40595,BIS,42707
1324,KLM,MAN,67662,BIS,42707
1324,KLM,MUC,68611,BIS,42707
1324,KLM,CPT,45348,BIS,42707
1324,KLM,BKK,42795,BIS,42707
1324,KLM,HAN,56142,BIS,42707
1859,Virgin Atlantic,DEL,47116,BIS,42707
838,Air France,PTY,75497,BIS,42707
1324,KLM,VIE,88773,BIS,42707
838,Air France,KBP,63104,BIS,42707
7,Vueling Airlines,BCN,42414,BJL,42748
7,Vueling Airlines,LIS,65747,BJL,42748
7,Vueling Airlines,ARN,40830,BJL,42748
7,Vueling Airlines,CPH,45336,BJL,42748
7,Vueling Airlines,MXP,68768,BJL,42748
7,Vueling Airlines,DUB,47874,BJL,42748
7,Vueling Airlines,AMS,40595,BJL,42748
7,Vueling Airlines,ZRH,98424,BJL,42748
7,Vueling Airlines,LGW,65655,BJL,42748
1329,Kenya Airways,ABJ,40058,BJM,42749
1044,Ethiopian Airlines,HKG,56615,BJM,42749
1044,Ethiopian Airlines,DEL,47116,BJM,42749
1329,Kenya Airways,EBB,49266,BJM,42749
1329,Kenya Airways,NBO,70015,BJM,42749
1044,Ethiopian Airlines,DUB,47874,BJM,42749
288,Etihad Airways,DME,47493,BJM,42749
1044,Ethiopian Airlines,GRU,54661,BJM,42749
1044,Ethiopian Airlines,NIM,70349,BJM,42749
1890,RwandAir,KGL,63340,BJM,42749
1044,Ethiopian Airlines,FIH,51912,BJM,42749
1044,Ethiopian Airlines,CDG,44759,BJM,42749
1044,Ethiopian Airlines,KUL,64012,BJM,42749
1044,Ethiopian Airlines,MNL,68284,BJM,42749
1044,Ethiopian Airlines,LHR,65698,BJM,42749
1710,Brussels Airlines,ATH,40920,BJM,42749
1329,Kenya Airways,DAR,46930,BJM,42749
1044,Ethiopian Airlines,FRA,52337,BJM,42749
288,Etihad Airways,CMN,45198,BJM,42749
1329,Kenya Airways,JNB,61362,BJM,42749
1044,Ethiopian Airlines,BKK,42795,BJM,42749
288,Etihad Airways,IST,59316,BJM,42749
288,Etihad Airways,DOH,47592,BJM,42749
1890,RwandAir,DLA,47441,BJM,42749
1044,Ethiopian Airlines,BKO,42799,BJM,42749
1329,Kenya Airways,ADD,40148,BJM,42749
1044,Ethiopian Airlines,ACC,40099,BJM,42749
1044,Ethiopian Airlines,BEY,42521,BJM,42749
1044,Ethiopian Airlines,IAD,58436,BJM,42749
1044,Ethiopian Airlines,PVG,75575,BJM,42749
1044,Ethiopian Airlines,DKR,47410,BJM,42749
1044,Ethiopian Airlines,KRT,63876,BJM,42749
1044,Ethiopian Airlines,MAD,67652,BJM,42749
1044,Ethiopian Airlines,YYZ,96474,BJM,42749
1329,Kenya Airways,DXB,48018,BJM,42749
288,Etihad Airways,AMS,40595,BJM,42749
288,Etihad Airways,PER,74770,BJM,42749
1044,Ethiopian Airlines,FCO,51631,BJM,42749
1044,Ethiopian Airlines,NBO,70015,BJR,42754
1044,Ethiopian Airlines,LUN,66318,BJR,42754
1044,Ethiopian Airlines,HKG,56615,BJR,42754
1044,Ethiopian Airlines,BKO,42799,BJR,42754
1044,Ethiopian Airlines,HGA,56417,BJR,42754
1044,Ethiopian Airlines,ABJ,40058,BJR,42754
1044,Ethiopian Airlines,ACC,40099,BJR,42754
1044,Ethiopian Airlines,MPM,68381,BJR,42754
1044,Ethiopian Airlines,TNR,84418,BJR,42754
1044,Ethiopian Airlines,DAR,46930,BJR,42754
1044,Ethiopian Airlines,KRT,63876,BJR,42754
1044,Ethiopian Airlines,JNB,61362,BJR,42754
1044,Ethiopian Airlines,FCO,51631,BJR,42754
1044,Ethiopian Airlines,DUB,47874,BJR,42754
1044,Ethiopian Airlines,LHR,65698,BJR,42754
1044,Ethiopian Airlines,FRA,52337,BJR,42754
1044,Ethiopian Airlines,JUB,61698,BJR,42754
1044,Ethiopian Airlines,DEN,47118,BJR,42754
1044,Ethiopian Airlines,BLZ,42858,BJR,42754
1384,Swiss,SIN,81870,BJV,42758
1161,Pegasus Airlines,SAW,81495,BJV,42758
